timestamp,actual_mean,actual_std,pred_mean,mae,max_error,bias,hour,dayofweek,date
2016-10-10 16:00:00,547.4575505931613,1261.4176791301302,552.8303911259688,46.41153225954825,2403.059759936973,-5.372840532807658,16,0,2016-10-10
2016-10-10 17:00:00,544.2246841591068,1284.255743640463,540.7916944307015,49.70959657847286,8172.950725646515,3.432989728405298,17,0,2016-10-10
2016-10-10 18:00:00,541.617586801676,1285.5803444208152,534.1880765753322,43.07242185424163,2505.0841636067807,7.42951022634384,18,0,2016-10-10
2016-10-10 19:00:00,517.3752655966504,1215.7606567408104,530.8264506826931,49.84295115436826,6240.844219175147,-13.451185086042766,19,0,2016-10-10
2016-10-10 20:00:00,516.062970979021,1218.0578050008291,512.9101651915364,49.885384829482895,3999.555319385565,3.1528057874845956,20,0,2016-10-10
2016-10-10 21:00:00,488.2083759581882,1165.4825982356629,507.87480810709275,48.69885455915937,7634.092568519871,-19.666432148904594,21,0,2016-10-10
2016-10-10 22:00:00,474.03332804453726,1146.6797457140985,480.30925494790745,50.27145143574754,3953.786058090188,-6.275926903370232,22,0,2016-10-10
2016-10-10 23:00:00,441.04188956158663,1095.2456668454245,461.93120328772073,50.45825651273295,3333.796293347037,-20.88931372613407,23,0,2016-10-10
2016-10-11 00:00:00,427.33945898328693,1069.700669287772,441.6667495634607,46.69027621407374,1991.51024626261,-14.327290580173802,0,1,2016-10-11
2016-10-11 01:00:00,414.87186522948537,1050.2615541028267,430.59062576849976,40.357485634435825,1845.570646577913,-15.718760539014381,1,1,2016-10-11
2016-10-11 02:00:00,410.55831724617525,1055.8575890239072,420.6022399112926,39.731897647019785,1899.860149659296,-10.043922665117403,2,1,2016-10-11
2016-10-11 03:00:00,411.08335236439495,1071.1709996040106,415.87452118053733,36.66932522838681,1839.7862430251057,-4.791168816142329,3,1,2016-10-11
2016-10-11 04:00:00,412.7452435326843,1078.8901910316263,418.9953666127628,35.56159577625097,1664.3413383034576,-6.250123080078438,4,1,2016-10-11
2016-10-11 05:00:00,434.96452691237835,1112.3679623798225,434.13170656188595,43.268385984909834,2073.2591691284915,0.8328203504923662,5,1,2016-10-11
2016-10-11 06:00:00,465.1866527526132,1147.00575117557,470.0852100264133,47.17497740535498,2238.2022029623186,-4.898557273800048,6,1,2016-10-11
2016-10-11 07:00:00,506.05204640614096,1217.8363892091554,498.7618836571385,57.27416224484496,2624.3923952120276,7.290162749002417,7,1,2016-10-11
2016-10-11 08:00:00,547.4814038515406,1288.4892298446487,533.1977450043821,59.23152346159166,6091.567022861282,14.283658847158474,8,1,2016-10-11
2016-10-11 09:00:00,561.0635001410437,1285.7708516455396,564.9842215649483,54.61466191973923,3513.0562540431674,-3.920721423904526,9,1,2016-10-11
2016-10-11 10:00:00,562.9963345338983,1280.9844770244065,567.8441427856282,61.9575753683957,6943.798461233292,-4.847808251729842,10,1,2016-10-11
2016-10-11 11:00:00,571.5953806657224,1287.8462942403814,578.4878077214029,62.803140957025505,4428.85346348108,-6.892427055680469,11,1,2016-10-11
2016-10-11 12:00:00,576.1703871903751,1297.0167940125632,578.1578616415376,55.4011060436949,4700.469230429161,-1.9874744511624987,12,1,2016-10-11
2016-10-11 13:00:00,594.4050046676097,1350.8961325852574,580.9174925630042,58.70369661534892,3052.337517423442,13.487512104605367,13,1,2016-10-11
2016-10-11 14:00:00,585.1181018960674,1331.171237572873,589.552766325512,51.003928129430214,4619.083911414885,-4.434664429444673,14,1,2016-10-11
2016-10-11 15:00:00,578.8539453081232,1318.6499109435529,583.7269106666527,43.559118779421006,1449.5033410381084,-4.872965358529348,15,1,2016-10-11
2016-10-11 16:00:00,577.5239070580014,1313.7194374385545,574.2918675662002,44.14363831177804,2130.357331172804,3.2320394918012045,16,1,2016-10-11
2016-10-11 17:00:00,560.3126875261324,1287.0037165207714,564.7140814277515,42.25928591858357,2476.358349699854,-4.401393901619031,17,1,2016-10-11
2016-10-11 18:00:00,554.1082940027894,1275.2420680448172,550.4132000947476,43.68788601873244,2718.842445630906,3.6950939080418284,18,1,2016-10-11
2016-10-11 19:00:00,530.5131459818309,1230.2218802591499,540.4711161491555,49.72489216057662,6896.311653704219,-9.957970167324595,19,1,2016-10-11
